iso_code,continent,location,date,new_cases,new_deaths,total_cases_per_million,total_deaths_per_million,total_tests_per_thousand,population
AIA,North America,Anguilla,2021-10-14,0.0,0.0,42578.512,66.116,,15125.0
AIA,North America,Anguilla,2021-10-15,24.0,0.0,44165.289000000004,66.116,,15125.0
AIA,North America,Anguilla,2021-10-16,0.0,0.0,44165.289000000004,66.116,,15125.0
AIA,North America,Anguilla,2021-10-17,0.0,0.0,44165.289000000004,66.116,,15125.0
AIA,North America,Anguilla,2021-10-18,30.0,0.0,46148.76,66.116,,15125.0
AIA,North America,Anguilla,2021-10-19,0.0,0.0,46148.76,66.116,,15125.0
AIA,North America,Anguilla,2021-10-20,45.0,0.0,49123.967000000004,66.116,,15125.0
AIA,North America,Anguilla,2021-10-21,0.0,0.0,49123.967000000004,66.116,,15125.0
AIA,North America,Anguilla,2021-10-22,50.0,0.0,52429.752,66.116,,15125.0
AIA,North America,Anguilla,2021-10-23,0.0,0.0,52429.752,66.116,,15125.0
AIA,North America,Anguilla,2021-10-24,0.0,0.0,52429.752,66.116,,15125.0
AIA,North America,Anguilla,2021-10-25,0.0,0.0,52429.752,66.116,,15125.0
AIA,North America,Anguilla,2021-10-26,66.0,0.0,56793.388,66.116,,15125.0
AIA,North America,Anguilla,2021-10-27,0.0,0.0,56793.388,66.116,,15125.0
AIA,North America,Anguilla,2021-10-28,33.0,0.0,58975.207,66.116,,15125.0
AIA,North America,Anguilla,2021-10-29,0.0,0.0,58975.207,66.116,,15125.0
AIA,North America,Anguilla,2021-10-30,52.0,0.0,62413.223,66.116,,15125.0
AIA,North America,Anguilla,2021-10-31,0.0,0.0,62413.223,66.116,,15125.0
AIA,North America,Anguilla,2021-11-01,0.0,0.0,62413.223,66.116,,15125.0
AIA,North America,Anguilla,2021-11-02,0.0,0.0,62413.223,66.116,,15125.0
AIA,North America,Anguilla,2021-11-03,40.0,0.0,65057.850999999995,66.116,,15125.0
AIA,North America,Anguilla,2021-11-04,35.0,0.0,67371.901,66.116,,15125.0
AIA,North America,Anguilla,2021-11-05,0.0,0.0,67371.901,66.116,,15125.0
AIA,North America,Anguilla,2021-11-06,20.0,0.0,68694.215,66.116,,15125.0
AIA,North America,Anguilla,2021-11-07,0.0,0.0,68694.215,66.116,,15125.0
AIA,North America,Anguilla,2021-11-08,0.0,0.0,68694.215,66.116,,15125.0
AIA,North America,Anguilla,2021-11-09,0.0,0.0,68694.215,66.116,,15125.0
AIA,North America,Anguilla,2021-11-10,38.0,1.0,71206.61200000001,132.231,,15125.0
AIA,North America,Anguilla,2021-11-11,32.0,1.0,73322.314,198.347,,15125.0
AIA,North America,Anguilla,2021-11-12,0.0,0.0,73322.314,198.347,,15125.0
AIA,North America,Anguilla,2021-11-13,28.0,1.0,75173.554,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-11-14,0.0,0.0,75173.554,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-11-15,0.0,0.0,75173.554,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-11-16,38.0,0.0,77685.95,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-11-17,0.0,0.0,77685.95,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-11-18,0.0,-1.0,77685.95,198.347,,15125.0
AIA,North America,Anguilla,2021-11-19,93.0,0.0,83834.711,198.347,,15125.0
AIA,North America,Anguilla,2021-11-20,0.0,0.0,83834.711,198.347,,15125.0
AIA,North America,Anguilla,2021-11-21,0.0,0.0,83834.711,198.347,,15125.0
AIA,North America,Anguilla,2021-11-22,0.0,0.0,83834.711,198.347,,15125.0
AIA,North America,Anguilla,2021-11-23,66.0,0.0,88198.347,198.347,,15125.0
AIA,North America,Anguilla,2021-11-24,0.0,0.0,88198.347,198.347,,15125.0
AIA,North America,Anguilla,2021-11-25,0.0,0.0,88198.347,198.347,,15125.0
AIA,North America,Anguilla,2021-11-26,0.0,0.0,88198.347,198.347,,15125.0
AIA,North America,Anguilla,2021-11-27,0.0,0.0,88198.347,198.347,,15125.0
AIA,North America,Anguilla,2021-11-28,0.0,0.0,88198.347,198.347,,15125.0
AIA,North America,Anguilla,2021-11-29,52.0,0.0,91636.364,198.347,,15125.0
AIA,North America,Anguilla,2021-11-30,0.0,0.0,91636.364,198.347,,15125.0
AIA,North America,Anguilla,2021-12-01,0.0,0.0,91636.364,198.347,,15125.0
AIA,North America,Anguilla,2021-12-02,28.0,0.0,93487.603,198.347,,15125.0
AIA,North America,Anguilla,2021-12-03,0.0,0.0,93487.603,198.347,,15125.0
AIA,North America,Anguilla,2021-12-04,0.0,0.0,93487.603,198.347,,15125.0
AIA,North America,Anguilla,2021-12-05,0.0,0.0,93487.603,198.347,,15125.0
AIA,North America,Anguilla,2021-12-06,55.0,1.0,97123.96699999999,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-07,0.0,0.0,97123.96699999999,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-08,0.0,0.0,97123.96699999999,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-09,0.0,0.0,97123.96699999999,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-10,54.0,0.0,100694.215,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-11,0.0,0.0,100694.215,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-12,0.0,0.0,100694.215,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-13,0.0,0.0,100694.215,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-14,69.0,0.0,105256.198,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-15,0.0,0.0,105256.198,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-16,0.0,0.0,105256.198,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-17,0.0,0.0,105256.198,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-18,0.0,0.0,105256.198,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-19,0.0,0.0,105256.198,264.46299999999997,,15125.0
AIA,North America,Anguilla,2021-12-20,37.0,1.0,107702.479,330.579,,15125.0
AIA,North America,Anguilla,2021-12-21,0.0,0.0,107702.479,330.579,,15125.0
AIA,North America,Anguilla,2021-12-22,0.0,0.0,107702.479,330.579,,15125.0
AIA,North America,Anguilla,2021-12-23,0.0,0.0,107702.479,330.579,,15125.0
AIA,North America,Anguilla,2021-12-24,17.0,0.0,108826.446,330.579,,15125.0
AIA,North America,Anguilla,2021-12-25,0.0,0.0,108826.446,330.579,,15125.0
AIA,North America,Anguilla,2021-12-26,0.0,0.0,108826.446,330.579,,15125.0
AIA,North America,Anguilla,2021-12-27,0.0,0.0,108826.446,330.579,,15125.0
AIA,North America,Anguilla,2021-12-28,28.0,0.0,110677.686,330.579,,15125.0
AIA,North America,Anguilla,2021-12-29,0.0,0.0,110677.686,330.579,,15125.0
AIA,North America,Anguilla,2021-12-30,0.0,0.0,110677.686,330.579,,15125.0
AIA,North America,Anguilla,2021-12-31,0.0,0.0,110677.686,330.579,,15125.0
AIA,North America,Anguilla,2022-01-01,0.0,0.0,110677.686,330.579,,15125.0
AIA,North America,Anguilla,2022-01-02,0.0,0.0,110677.686,330.579,,15125.0
AIA,North America,Anguilla,2022-01-03,0.0,0.0,110677.686,330.579,,15125.0
AIA,North America,Anguilla,2022-01-04,103.0,1.0,117487.603,396.694,,15125.0
AIA,North America,Anguilla,2022-01-05,0.0,0.0,117487.603,396.694,,15125.0
AIA,North America,Anguilla,2022-01-06,0.0,0.0,117487.603,396.694,,15125.0
AIA,North America,Anguilla,2022-01-07,0.0,0.0,117487.603,396.694,,15125.0
AIA,North America,Anguilla,2022-01-08,0.0,0.0,117487.603,396.694,,15125.0
AIA,North America,Anguilla,2022-01-09,0.0,0.0,117487.603,396.694,,15125.0
AIA,North America,Anguilla,2022-01-10,165.0,0.0,128396.694,396.694,,15125.0
AIA,North America,Anguilla,2022-01-11,0.0,0.0,128396.694,396.694,,15125.0
AIA,North America,Anguilla,2022-01-12,0.0,0.0,128396.694,396.694,,15125.0
AIA,North America,Anguilla,2022-01-13,0.0,0.0,128396.694,396.694,,15125.0
AIA,North America,Anguilla,2022-01-14,98.0,0.0,134876.033,396.694,,15125.0
AIA,North America,Anguilla,2022-01-15,0.0,0.0,134876.033,396.694,,15125.0
AIA,North America,Anguilla,2022-01-16,69.0,1.0,139438.017,462.81,,15125.0
AIA,North America,Anguilla,2022-01-17,0.0,0.0,139438.017,462.81,,15125.0
AIA,North America,Anguilla,2022-01-18,0.0,0.0,139438.017,462.81,,15125.0
ALB,Europe,Albania,2021-10-11,195.0,9.0,60970.074,966.6080000000001,,2872934.0
ALB,Europe,Albania,2021-10-12,501.0,6.0,61144.460999999996,968.696,,2872934.0
ALB,Europe,Albania,2021-10-13,508.0,5.0,61321.282999999996,970.436,,2872934.0
ALB,Europe,Albania,2021-10-14,495.0,9.0,61493.581,973.569,,2872934.0
ALB,Europe,Albania,2021-10-15,441.0,10.0,61647.083,977.05,,2872934.0
ALB,Europe,Albania,2021-10-16,428.0,3.0,61796.059,978.0939999999999,,2872934.0
ALB,Europe,Albania,2021-10-17,435.0,10.0,61947.473,981.575,,2872934.0
ALB,Europe,Albania,2021-10-18,217.0,9.0,62023.005,984.7080000000001,,2872934.0
ALB,Europe,Albania,2021-10-19,616.0,12.0,62237.42,988.885,,2872934.0
ALB,Europe,Albania,2021-10-20,659.0,8.0,62466.802,991.669,,2872934.0
ALB,Europe,Albania,2021-10-21,566.0,6.0,62663.812999999995,993.758,,2872934.0
ALB,Europe,Albania,2021-10-22,594.0,8.0,62870.570999999996,996.5419999999999,,2872934.0
ALB,Europe,Albania,2021-10-23,629.0,7.0,63089.511,998.9789999999999,,2872934.0
ALB,Europe,Albania,2021-10-24,444.0,4.0,63244.056,1000.3710000000001,,2872934.0
ALB,Europe,Albania,2021-10-25,264.0,6.0,63335.949,1002.46,,2872934.0
ALB,Europe,Albania,2021-10-26,650.0,8.0,63562.198,1005.2439999999999,,2872934.0
ALB,Europe,Albania,2021-10-27,672.0,5.0,63796.105,1006.9839999999999,,2872934.0
ALB,Europe,Albania,2021-10-28,591.0,9.0,64001.818,1010.117,,2872934.0
ALB,Europe,Albania,2021-10-29,467.0,7.0,64164.37,1012.554,,2872934.0
ALB,Europe,Albania,2021-10-30,547.0,7.0,64354.768,1014.99,,2872934.0
ALB,Europe,Albania,2021-10-31,413.0,8.0,64498.523,1017.775,,2872934.0
ALB,Europe,Albania,2021-11-01,197.0,7.0,64567.094000000005,1020.211,,2872934.0
ALB,Europe,Albania,2021-11-02,725.0,6.0,64819.449,1022.3,,2872934.0
ALB,Europe,Albania,2021-11-03,571.0,3.0,65018.200999999994,1023.3439999999999,,2872934.0
ALB,Europe,Albania,2021-11-04,570.0,4.0,65216.60400000001,1024.736,,2872934.0
ALB,Europe,Albania,2021-11-05,631.0,4.0,65436.24,1026.129,,2872934.0
ALB,Europe,Albania,2021-11-06,0.0,0.0,65436.24,1026.129,,2872934.0
ALB,Europe,Albania,2021-11-07,1131.0,7.0,65829.915,1028.565,,2872934.0
ALB,Europe,Albania,2021-11-08,230.0,11.0,65909.97200000001,1032.394,,2872934.0
ALB,Europe,Albania,2021-11-09,770.0,4.0,66177.991,1033.786,,2872934.0
ALB,Europe,Albania,2021-11-10,690.0,5.0,66418.163,1035.527,,2872934.0
ALB,Europe,Albania,2021-11-11,625.0,3.0,66635.711,1036.5710000000001,,2872934.0
ALB,Europe,Albania,2021-11-12,573.0,5.0,66835.159,1038.3110000000001,,2872934.0
ALB,Europe,Albania,2021-11-13,587.0,3.0,67039.48,1039.356,,2872934.0
ALB,Europe,Albania,2021-11-14,475.0,4.0,67204.81599999999,1040.748,,2872934.0
ALB,Europe,Albania,2021-11-15,194.0,7.0,67272.342,1043.184,,2872934.0
ALB,Europe,Albania,2021-11-16,587.0,7.0,67476.663,1045.621,,2872934.0
ALB,Europe,Albania,2021-11-17,616.0,10.0,67691.078,1049.1019999999999,,2872934.0
ALB,Europe,Albania,2021-11-18,549.0,8.0,67882.172,1051.886,,2872934.0
ALB,Europe,Albania,2021-11-19,502.0,7.0,68056.906,1054.323,,2872934.0
ALB,Europe,Albania,2021-11-20,465.0,6.0,68218.762,1056.411,,2872934.0
ALB,Europe,Albania,2021-11-21,0.0,0.0,68218.762,1056.411,,2872934.0
ALB,Europe,Albania,2021-11-22,623.0,14.0,68435.613,1061.2839999999999,,2872934.0
ALB,Europe,Albania,2021-11-23,556.0,4.0,68629.144,1062.677,,2872934.0
ALB,Europe,Albania,2021-11-24,609.0,10.0,68841.122,1066.157,,2872934.0
ALB,Europe,Albania,2021-11-25,516.0,5.0,69020.729,1067.8980000000001,,2872934.0
ALB,Europe,Albania,2021-11-26,440.0,9.0,69173.883,1071.031,,2872934.0
ALB,Europe,Albania,2021-11-27,405.0,8.0,69314.854,1073.815,,2872934.0
ALB,Europe,Albania,2021-11-28,418.0,4.0,69460.35,1075.2069999999999,,2872934.0
ALB,Europe,Albania,2021-11-29,195.0,3.0,69528.224,1076.252,,2872934.0
ALB,Europe,Albania,2021-11-30,195.0,4.0,69596.099,1077.644,,2872934.0
ALB,Europe,Albania,2021-12-01,228.0,5.0,69675.461,1079.384,,2872934.0
ALB,Europe,Albania,2021-12-02,466.0,3.0,69837.664,1080.4289999999999,,2872934.0
ALB,Europe,Albania,2021-12-03,406.0,4.0,69978.983,1081.8210000000001,,2872934.0
ALB,Europe,Albania,2021-12-04,357.0,1.0,70103.246,1082.1689999999999,,2872934.0
ALB,Europe,Albania,2021-12-05,328.0,1.0,70217.415,1082.517,,2872934.0
ALB,Europe,Albania,2021-12-06,172.0,5.0,70277.284,1084.257,,2872934.0
ALB,Europe,Albania,2021-12-07,393.0,7.0,70414.078,1086.694,,2872934.0
ALB,Europe,Albania,2021-12-08,346.0,4.0,70534.51299999999,1088.086,,2872934.0
ALB,Europe,Albania,2021-12-09,222.0,2.0,70611.786,1088.782,,2872934.0
ALB,Europe,Albania,2021-12-10,352.0,2.0,70734.30900000001,1089.479,,2872934.0
ALB,Europe,Albania,2021-12-11,309.0,2.0,70841.864,1090.175,,2872934.0
ALB,Europe,Albania,2021-12-12,263.0,2.0,70933.408,1090.871,,2872934.0
ALB,Europe,Albania,2021-12-13,138.0,6.0,70981.443,1092.9589999999998,,2872934.0
ALB,Europe,Albania,2021-12-14,376.0,4.0,71112.319,1094.3519999999999,,2872934.0
ALB,Europe,Albania,2021-12-15,326.0,8.0,71225.792,1097.136,,2872934.0
ALB,Europe,Albania,2021-12-16,301.0,4.0,71330.563,1098.529,,2872934.0
ALB,Europe,Albania,2021-12-17,296.0,2.0,71433.594,1099.225,,2872934.0
ALB,Europe,Albania,2021-12-18,325.0,3.0,71546.718,1100.269,,2872934.0
ALB,Europe,Albania,2021-12-19,228.0,5.0,71626.08,1102.009,,2872934.0
ALB,Europe,Albania,2021-12-20,120.0,6.0,71667.849,1104.098,,2872934.0
ALB,Europe,Albania,2021-12-21,376.0,6.0,71798.726,1106.1860000000001,,2872934.0
ALB,Europe,Albania,2021-12-22,343.0,2.0,71918.116,1106.882,,2872934.0
ALB,Europe,Albania,2021-12-23,319.0,1.0,72029.152,1107.23,,2872934.0
ALB,Europe,Albania,2021-12-24,286.0,6.0,72128.702,1109.319,,2872934.0
ALB,Europe,Albania,2021-12-25,321.0,2.0,72240.43400000001,1110.015,,2872934.0
ALB,Europe,Albania,2021-12-26,167.0,5.0,72298.563,1111.755,,2872934.0
ALB,Europe,Albania,2021-12-27,0.0,0.0,72298.563,1111.755,,2872934.0
ALB,Europe,Albania,2021-12-28,643.0,13.0,72522.37599999999,1116.28,,2872934.0
ALB,Europe,Albania,2021-12-29,547.0,5.0,72712.774,1118.021,,2872934.0
ALB,Europe,Albania,2021-12-30,0.0,0.0,72712.774,1118.021,,2872934.0
ALB,Europe,Albania,2021-12-31,1325.0,5.0,73173.975,1119.761,,2872934.0
ALB,Europe,Albania,2022-01-01,0.0,0.0,73173.975,1119.761,,2872934.0
ALB,Europe,Albania,2022-01-02,661.0,3.0,73404.053,1120.805,,2872934.0
ALB,Europe,Albania,2022-01-03,0.0,0.0,73404.053,1120.805,,2872934.0
ALB,Europe,Albania,2022-01-04,1136.0,4.0,73799.468,1122.198,,2872934.0
ALB,Europe,Albania,2022-01-05,0.0,0.0,73799.468,1122.198,,2872934.0
ALB,Europe,Albania,2022-01-06,1236.0,4.0,74229.69,1123.59,,2872934.0
ALB,Europe,Albania,2022-01-07,1648.0,5.0,74803.32,1125.33,,2872934.0
ALB,Europe,Albania,2022-01-08,0.0,0.0,74803.32,1125.33,,2872934.0
ALB,Europe,Albania,2022-01-09,4789.0,7.0,76470.257,1127.767,,2872934.0
ALB,Europe,Albania,2022-01-10,793.0,1.0,76746.281,1128.115,,2872934.0
ALB,Europe,Albania,2022-01-11,2177.0,6.0,77504.043,1130.203,,2872934.0
ALB,Europe,Albania,2022-01-12,1905.0,6.0,78167.128,1132.292,,2872934.0
ALB,Europe,Albania,2022-01-13,2029.0,2.0,78873.375,1132.988,,2872934.0
ALB,Europe,Albania,2022-01-14,2179.0,7.0,79631.833,1135.425,,2872934.0
ALB,Europe,Albania,2022-01-15,2163.0,3.0,80384.72200000001,1136.469,,2872934.0
ALB,Europe,Albania,2022-01-16,1697.0,4.0,80975.407,1137.861,,2872934.0
ALB,Europe,Albania,2022-01-17,1017.0,2.0,81329.401,1138.557,,2872934.0
ALB,Europe,Albania,2022-01-18,2832.0,6.0,82315.152,1140.646,,2872934.0
AND,Europe,Andorra,2021-10-11,16.0,0.0,197882.462,1680.585,2808.982,77354.0
AND,Europe,Andorra,2021-10-12,0.0,0.0,197882.462,1680.585,,77354.0
AND,Europe,Andorra,2021-10-13,7.0,0.0,197972.956,1680.585,,77354.0
AND,Europe,Andorra,2021-10-14,12.0,0.0,198128.086,1680.585,,77354.0
AND,Europe,Andorra,2021-10-15,12.0,0.0,198283.217,1680.585,,77354.0
AND,Europe,Andorra,2021-10-16,0.0,0.0,198283.217,1680.585,,77354.0
AND,Europe,Andorra,2021-10-17,0.0,0.0,198283.217,1680.585,,77354.0
AND,Europe,Andorra,2021-10-18,29.0,0.0,198658.117,1680.585,2826.305,77354.0
AND,Europe,Andorra,2021-10-19,2.0,0.0,198683.97199999998,1680.585,,77354.0
AND,Europe,Andorra,2021-10-20,13.0,0.0,198852.03100000002,1680.585,,77354.0
AND,Europe,Andorra,2021-10-21,0.0,0.0,198852.03100000002,1680.585,,77354.0
AND,Europe,Andorra,2021-10-22,22.0,0.0,199136.438,1680.585,,77354.0
AND,Europe,Andorra,2021-10-23,0.0,0.0,199136.438,1680.585,,77354.0
AND,Europe,Andorra,2021-10-24,0.0,0.0,199136.438,1680.585,,77354.0
AND,Europe,Andorra,2021-10-25,21.0,0.0,199407.917,1680.585,2850.2470000000003,77354.0
AND,Europe,Andorra,2021-10-26,0.0,0.0,199407.917,1680.585,,77354.0
AND,Europe,Andorra,2021-10-27,37.0,0.0,199886.237,1680.585,,77354.0
AND,Europe,Andorra,2021-10-28,43.0,0.0,200442.12300000002,1680.585,,77354.0
AND,Europe,Andorra,2021-10-29,11.0,0.0,200584.327,1680.585,,77354.0
AND,Europe,Andorra,2021-10-30,0.0,0.0,200584.327,1680.585,,77354.0
AND,Europe,Andorra,2021-10-31,0.0,0.0,200584.327,1680.585,,77354.0
AND,Europe,Andorra,2021-11-01,0.0,0.0,200584.327,1680.585,,77354.0
AND,Europe,Andorra,2021-11-02,0.0,0.0,200584.327,1680.585,2871.177,77354.0
AND,Europe,Andorra,2021-11-03,56.0,0.0,201308.271,1680.585,,77354.0
AND,Europe,Andorra,2021-11-04,46.0,0.0,201902.94,1680.585,,77354.0
AND,Europe,Andorra,2021-11-05,0.0,0.0,201902.94,1680.585,,77354.0
AND,Europe,Andorra,2021-11-06,0.0,0.0,201902.94,1680.585,,77354.0
AND,Europe,Andorra,2021-11-07,0.0,0.0,201902.94,1680.585,,77354.0
AND,Europe,Andorra,2021-11-08,87.0,0.0,203027.639,1680.585,2894.033,77354.0
AND,Europe,Andorra,2021-11-09,12.0,0.0,203182.77,1680.585,,77354.0
AND,Europe,Andorra,2021-11-10,27.0,0.0,203531.815,1680.585,,77354.0
AND,Europe,Andorra,2021-11-11,0.0,0.0,203531.815,1680.585,,77354.0
AND,Europe,Andorra,2021-11-12,75.0,0.0,204501.383,1680.585,,77354.0
AND,Europe,Andorra,2021-11-13,0.0,0.0,204501.383,1680.585,,77354.0
AND,Europe,Andorra,2021-11-14,0.0,0.0,204501.383,1680.585,,77354.0
AND,Europe,Andorra,2021-11-15,88.0,0.0,205639.01,1680.585,2916.048,77354.0
AND,Europe,Andorra,2021-11-16,22.0,0.0,205923.417,1680.585,,77354.0
AND,Europe,Andorra,2021-11-17,43.0,0.0,206479.303,1680.585,,77354.0
AND,Europe,Andorra,2021-11-18,63.0,0.0,207293.74,1680.585,,77354.0
AND,Europe,Andorra,2021-11-19,51.0,0.0,207953.047,1680.585,,77354.0
AND,Europe,Andorra,2021-11-20,0.0,0.0,207953.047,1680.585,,77354.0
AND,Europe,Andorra,2021-11-21,0.0,0.0,207953.047,1680.585,,77354.0
AND,Europe,Andorra,2021-11-22,213.0,0.0,210706.622,1680.585,2950.474,77354.0
AND,Europe,Andorra,2021-11-23,43.0,0.0,211262.50699999998,1680.585,,77354.0
AND,Europe,Andorra,2021-11-24,84.0,1.0,212348.424,1693.513,,77354.0
AND,Europe,Andorra,2021-11-25,140.0,0.0,214158.285,1693.513,,77354.0
AND,Europe,Andorra,2021-11-26,146.0,0.0,216045.712,1693.513,,77354.0
AND,Europe,Andorra,2021-11-27,0.0,0.0,216045.712,1693.513,,77354.0
AND,Europe,Andorra,2021-11-28,0.0,0.0,216045.712,1693.513,,77354.0
AND,Europe,Andorra,2021-11-29,0.0,0.0,216045.712,1693.513,3006.8390000000004,77354.0
AND,Europe,Andorra,2021-11-30,403.0,0.0,221255.527,1693.513,,77354.0
AND,Europe,Andorra,2021-12-01,311.0,0.0,225276.004,1693.513,,77354.0
AND,Europe,Andorra,2021-12-02,232.0,1.0,228275.202,1706.441,,77354.0
AND,Europe,Andorra,2021-12-03,352.0,0.0,232825.71,1706.441,,77354.0
AND,Europe,Andorra,2021-12-04,0.0,0.0,232825.71,1706.441,,77354.0
AND,Europe,Andorra,2021-12-05,0.0,0.0,232825.71,1706.441,,77354.0
AND,Europe,Andorra,2021-12-06,621.0,1.0,240853.737,1719.368,3094.384,77354.0
AND,Europe,Andorra,2021-12-07,184.0,0.0,243232.41199999998,1719.368,,77354.0
AND,Europe,Andorra,2021-12-08,0.0,0.0,243232.41199999998,1719.368,,77354.0
AND,Europe,Andorra,2021-12-09,457.0,0.0,249140.31600000002,1719.368,,77354.0
AND,Europe,Andorra,2021-12-10,168.0,0.0,251312.14899999998,1719.368,,77354.0
AND,Europe,Andorra,2021-12-11,0.0,0.0,251312.14899999998,1719.368,,77354.0
AND,Europe,Andorra,2021-12-12,0.0,0.0,251312.14899999998,1719.368,,77354.0
AND,Europe,Andorra,2021-12-13,0.0,0.0,251312.14899999998,1719.368,3201.58,77354.0
AND,Europe,Andorra,2021-12-14,696.0,1.0,260309.745,1732.296,,77354.0
AND,Europe,Andorra,2021-12-15,0.0,0.0,260309.745,1732.296,,77354.0
AND,Europe,Andorra,2021-12-16,413.0,0.0,265648.835,1732.296,,77354.0
AND,Europe,Andorra,2021-12-17,0.0,0.0,265648.835,1732.296,,77354.0
AND,Europe,Andorra,2021-12-18,0.0,0.0,265648.835,1732.296,,77354.0
AND,Europe,Andorra,2021-12-19,0.0,0.0,265648.835,1732.296,,77354.0
AND,Europe,Andorra,2021-12-20,513.0,3.0,272280.684,1771.078,3355.4829999999997,77354.0
AND,Europe,Andorra,2021-12-21,0.0,0.0,272280.684,1771.078,,77354.0
AND,Europe,Andorra,2021-12-22,310.0,1.0,276288.233,1784.006,,77354.0
AND,Europe,Andorra,2021-12-23,199.0,1.0,278860.822,1796.934,,77354.0
AND,Europe,Andorra,2021-12-24,159.0,0.0,280916.307,1796.934,,77354.0
AND,Europe,Andorra,2021-12-25,0.0,0.0,280916.307,1796.934,,77354.0
AND,Europe,Andorra,2021-12-26,0.0,0.0,280916.307,1796.934,,77354.0
AND,Europe,Andorra,2021-12-27,602.0,0.0,288698.71,1796.934,3449.208,77354.0
AND,Europe,Andorra,2021-12-28,208.0,1.0,291387.646,1809.861,,77354.0
AND,Europe,Andorra,2021-12-29,283.0,0.0,295046.151,1809.861,,77354.0
AND,Europe,Andorra,2021-12-30,299.0,0.0,298911.498,1809.861,,77354.0
AND,Europe,Andorra,2021-12-31,618.0,0.0,306900.74199999997,1809.861,,77354.0
AND,Europe,Andorra,2022-01-01,0.0,0.0,306900.74199999997,1809.861,,77354.0
AND,Europe,Andorra,2022-01-02,0.0,0.0,306900.74199999997,1809.861,,77354.0
AND,Europe,Andorra,2022-01-03,762.0,0.0,316751.558,1809.861,3556.7259999999997,77354.0
AND,Europe,Andorra,2022-01-04,300.0,1.0,320629.832,1822.789,,77354.0
AND,Europe,Andorra,2022-01-05,487.0,0.0,326925.563,1822.789,,77354.0
AND,Europe,Andorra,2022-01-06,0.0,0.0,326925.563,1822.789,,77354.0
AND,Europe,Andorra,2022-01-07,1119.0,0.0,341391.525,1822.789,,77354.0
AND,Europe,Andorra,2022-01-08,0.0,0.0,341391.525,1822.789,,77354.0
AND,Europe,Andorra,2022-01-09,0.0,0.0,341391.525,1822.789,,77354.0
AND,Europe,Andorra,2022-01-10,1575.0,0.0,361752.463,1822.789,3633.9429999999998,77354.0
AND,Europe,Andorra,2022-01-11,559.0,0.0,368978.98,1822.789,,77354.0
AND,Europe,Andorra,2022-01-12,357.0,0.0,373594.126,1822.789,,77354.0
AND,Europe,Andorra,2022-01-13,0.0,0.0,373594.126,1822.789,,77354.0
AND,Europe,Andorra,2022-01-14,989.0,1.0,386379.50200000004,1835.7160000000001,,77354.0
AND,Europe,Andorra,2022-01-15,,0.0,386379.50200000004,1835.7160000000001,,77354.0
AND,Europe,Andorra,2022-01-16,,0.0,386379.50200000004,1835.7160000000001,,77354.0
AND,Europe,Andorra,2022-01-17,,0.0,386379.50200000004,1835.7160000000001,,77354.0
AND,Europe,Andorra,2022-01-18,,0.0,386379.50200000004,1835.7160000000001,,77354.0
ARE,Asia,United Arab Emirates,2021-10-11,124.0,1.0,73854.856,211.58900000000003,8732.436,9991083.0
ARE,Asia,United Arab Emirates,2021-10-12,136.0,1.0,73868.469,211.68900000000002,8767.478000000001,9991083.0
ARE,Asia,United Arab Emirates,2021-10-13,126.0,1.0,73881.08,211.78900000000002,8799.659,9991083.0
ARE,Asia,United Arab Emirates,2021-10-14,116.0,1.0,73892.69,211.889,8831.743,9991083.0
